user,item,score
19,984,40.0
469,3699,80.0
552,1970,50.0
368,3584,40.0
607,2918,60.0
243,420,80.0
322,2052,40.0
606,2396,80.0
200,2248,70.0
217,1016,40.0
19,2171,40.0
160,1603,20.0
294,2496,60.0
19,2255,40.0
186,3203,80.0
182,1407,70.0
68,2133,80.0
45,107,80.0
599,2458,40.0
409,3048,20.0
552,2746,70.0
307,2416,20.0
555,2722,40.0
606,2622,70.0
597,2371,100.0
414,3835,40.0
607,798,100.0
514,2901,40.0
453,3717,40.0
425,2710,70.0
448,3701,60.0
312,3070,80.0
610,407,100.0
600,2014,60.0
288,2857,60.0
51,2836,80.0
385,422,60.0
45,3301,80.0
414,1378,80.0
483,2915,50.0
438,2491,60.0
342,3016,40.0
474,2227,70.0
19,3394,60.0
288,2418,80.0
575,2548,20.0
57,674,80.0
221,1269,90.0
325,3421,60.0
469,2034,80.0
19,1658,100.0
20,3536,30.0
244,1754,80.0
182,2153,30.0
59,1722,60.0
346,2467,80.0
64,3752,60.0
606,3685,60.0
368,3763,60.0
414,3238,40.0
294,1689,40.0
68,1888,40.0
586,2393,80.0
599,2082,20.0
19,1474,40.0
368,1379,40.0
517,1848,60.0
603,2539,80.0
19,2267,40.0
590,6166,40.0
474,6170,70.0
608,4821,50.0
20,3410,80.0
20,3972,60.0
448,4718,60.0
97,3999,60.0
474,3549,100.0
600,3852,60.0
36,1015,40.0
477,4270,10.0
232,5463,60.0
47,4776,70.0
199,2006,60.0
579,3512,60.0
560,6156,40.0
474,6297,70.0
462,5013,50.0
599,3755,50.0
177,3990,50.0
563,4154,80.0
317,4848,60.0
292,3615,60.0
517,2941,60.0
306,4700,60.0
414,4979,100.0
474,1018,40.0
573,3948,80.0
20,1013,80.0
427,5785,70.0
73,5299,60.0
274,4446,40.0
62,5630,100.0
599,4846,50.0
480,4734,20.0
249,4025,60.0
256,5171,90.0
599,4378,70.0
187,1876,20.0
414,2089,80.0
68,3988,60.0
610,4990,70.0
232,4366,50.0
408,4344,80.0
422,3986,40.0
484,4638,80.0
95,4901,80.0
517,2565,90.0
20,4783,70.0
318,2087,70.0
330,1035,90.0
20,6143,80.0
339,4299,90.0
91,5693,90.0
525,4232,70.0
483,3159,90.0
525,1022,60.0
89,3157,80.0
594,5364,90.0
20,4449,40.0
608,5293,90.0
385,1012,60.0
22,5388,60.0
414,5015,80.0
222,4019,80.0
182,4054,80.0
610,6157,50.0
195,4369,60.0
129,4090,90.0
610,5504,60.0
367,2430,80.0
177,4016,100.0
232,4039,60.0
166,4022,80.0
161,2135,100.0
20,3565,60.0
381,4367,80.0
600,2059,60.0
27,1010,40.0
452,3438,80.0
448,5110,80.0
477,5103,70.0
51,5254,50.0
606,6345,80.0
288,4865,70.0
274,2083,60.0
288,1547,70.0
180,2761,80.0
139,59784,50.0
111,6503,70.0
339,105954,90.0
448,135861,80.0
21,160565,20.0
414,115617,70.0
567,136016,20.0
249,81229,70.0
401,6942,80.0
418,111781,10.0
495,63082,100.0
474,2378,40.0
306,96588,80.0
143,73319,60.0
249,56775,70.0
365,103810,40.0
184,94677,80.0
339,76093,40.0
599,106920,60.0
248,122896,80.0
380,168248,100.0
534,112138,70.0
339,45672,100.0
380,53121,40.0
381,33679,70.0
599,99532,60.0
122,103228,90.0
249,59369,90.0
305,133419,70.0
220,5796,40.0
42,2724,60.0
599,108945,50.0
519,134393,80.0
105,115877,90.0
448,114818,50.0
21,59429,50.0
489,61160,30.0
21,8946,60.0
448,132157,30.0
105,88125,80.0
517,78637,30.0
122,47997,100.0
387,7573,50.0
89,73106,30.0
21,96004,40.0
564,102993,70.0
103,79134,70.0
249,104211,70.0
543,59900,10.0
509,117529,70.0
387,8574,50.0
21,2376,90.0
380,105653,80.0
66,4085,60.0
256,117851,70.0
438,30825,60.0
21,103819,30.0
414,4545,60.0
298,142536,30.0
21,139717,10.0
21,95738,60.0
298,136020,50.0
21,54276,70.0
239,41566,80.0
21,106540,50.0
606,7569,80.0
288,3638,80.0
249,87520,60.0
21,109864,30.0
62,108190,60.0
328,53322,50.0
606,39715,20.0
298,80166,10.0
21,138186,10.0
489,2989,60.0
448,109576,30.0
534,103384,70.0
21,109723,70.0
21,164909,70.0
21,90249,70.0
318,105213,70.0
21,173307,10.0
21,143245,30.0
21,107449,30.0
73,102481,80.0
21,117572,50.0
186,3697,80.0
380,46972,60.0
62,135536,80.0
68,58025,60.0
280,88405,70.0
21,148675,40.0
525,81564,70.0
106,81834,100.0
21,119964,40.0
534,58998,80.0
21,3633,90.0
563,126548,60.0
328,91535,40.0
586,110130,80.0
21,94503,60.0
177,91630,70.0
352,114180,90.0
382,4701,70.0
21,160872,10.0
561,4489,70.0
274,7701,60.0
119,139642,80.0
448,139915,40.0
21,95170,80.0
561,108932,70.0
79,3984,80.0
509,111743,70.0
111,50189,10.0
21,111844,70.0
21,85259,80.0
153,69644,10.0
21,86068,10.0
28,2403,40.0
480,34162,70.0
298,68793,10.0
483,4621,40.0
298,88744,70.0
52,45447,70.0
352,82202,60.0
21,119155,70.0
111,166492,90.0
111,119141,90.0
477,68791,80.0
111,64032,70.0
608,3868,20.0
232,69526,70.0
318,94777,70.0
21,130450,60.0
21,103801,10.0
249,5219,70.0
537,95067,60.0
298,93510,50.0
599,4005,50.0
159,103141,60.0
563,135887,70.0
596,138036,90.0
564,111113,80.0
448,117590,40.0
483,1230,90.0
119,106491,90.0
205,40815,70.0
91,2402,50.0
567,135133,30.0
21,51084,70.0
21,149380,30.0
232,81591,100.0
21,73858,30.0
279,2288,100.0
599,105844,70.0
21,102716,60.0
21,117368,70.0
365,111617,80.0
603,3635,20.0
256,134368,60.0
610,106916,80.0
387,7570,70.0
41,106918,80.0
217,38,40.0
448,52730,50.0
213,72641,80.0
21,108156,60.0
401,167036,60.0
21,47566,80.0
21,115502,70.0
177,110553,80.0
448,97913,70.0
305,103253,80.0
305,103883,80.0
318,26340,80.0
414,4040,20.0
306,103372,100.0
331,61323,100.0
202,1952,80.0
432,5617,60.0
610,56782,100.0
414,54503,80.0
318,3006,80.0
432,30707,80.0
139,52281,30.0
177,71464,50.0
509,56171,60.0
111,53519,60.0
356,34437,60.0
380,55820,80.0
318,60766,70.0
22,68536,80.0
325,4017,60.0
119,66097,60.0
144,8622,70.0
356,56788,80.0
448,5673,30.0
317,41997,40.0
298,4036,60.0
477,1953,90.0
448,8464,70.0
420,31410,80.0
198,4903,60.0
477,46976,90.0
325,741,60.0
380,6721,60.0
23,7069,60.0
503,175,90.0
590,1284,70.0
34,6387,90.0
288,1425,70.0
610,1218,100.0
23,1809,70.0
91,8370,70.0
387,2579,70.0
434,1274,100.0
603,334,100.0
305,1237,70.0
23,272,80.0
156,1199,100.0
599,6920,60.0
599,1050,80.0
66,29,90.0
198,1464,40.0
23,6989,70.0
50,1232,80.0
387,1175,70.0
318,1884,100.0
23,7924,70.0
381,7064,40.0
23,7123,90.0
599,8012,60.0
274,2726,80.0
489,1249,80.0
462,2730,90.0
320,6857,70.0
387,5333,60.0
318,7932,80.0
608,2912,80.0
23,3822,70.0
599,1233,70.0
246,6773,80.0
387,3030,90.0
383,2686,100.0
387,4235,90.0
156,1217,100.0
606,1859,70.0
274,3265,70.0
23,6790,70.0
24,102407,70.0
182,5791,90.0
563,132660,70.0
597,2405,80.0
483,61132,90.0
462,86882,50.0
68,4855,50.0
318,31696,60.0
177,3556,80.0
561,52973,50.0
474,47610,70.0
119,139385,80.0
414,5943,50.0
249,57368,80.0
365,61024,100.0
608,5064,80.0
600,35836,30.0
25,187541,80.0
62,122912,80.0
98,187593,100.0
98,122916,100.0
339,176371,90.0
27,2032,40.0
606,3791,80.0
587,2151,100.0
391,1960,80.0
234,2142,60.0
385,421,60.0
387,1262,70.0
45,2311,80.0
368,1304,60.0
587,3451,100.0
217,1287,60.0
603,2530,80.0
43,238,100.0
27,3350,80.0
27,808,80.0
27,2876,40.0
555,2532,100.0
182,3654,60.0
144,3037,50.0
140,3836,80.0
217,1592,60.0
28,4688,50.0
480,5955,60.0
414,5577,100.0
50,6711,60.0
479,2908,80.0
305,33660,80.0
432,3178,70.0
28,62799,60.0
305,3198,70.0
462,4211,90.0
28,62792,50.0
28,60753,60.0
28,27793,40.0
232,52328,60.0
274,4238,80.0
419,8493,30.0
352,64497,60.0
294,1171,60.0
600,4787,60.0
28,47894,70.0
28,61210,70.0
414,5329,60.0
380,5055,60.0
555,851,60.0
590,61352,60.0
438,5267,80.0
474,3260,90.0
380,41569,60.0
28,55080,50.0
274,428,80.0
28,65982,60.0
305,62376,50.0
28,2358,80.0
28,60389,80.0
608,6796,70.0
226,8810,30.0
305,55908,100.0
220,64983,70.0
318,3950,80.0
265,1678,60.0
564,58803,70.0
448,5009,50.0
346,6993,90.0
28,5682,50.0
414,49822,80.0
437,211,80.0
28,53550,50.0
380,40278,80.0
68,70336,40.0
606,3105,80.0
378,64716,90.0
380,61248,60.0
140,5292,40.0
414,3020,80.0
28,6817,60.0
357,1271,90.0
448,3256,80.0
132,36517,50.0
288,39444,80.0
166,54997,90.0
318,55363,70.0
28,6428,60.0
28,7842,100.0
28,60674,50.0
28,44761,40.0
28,8495,50.0
140,5446,60.0
552,5747,100.0
381,48385,80.0
111,65216,70.0
542,5945,20.0
414,34536,80.0
28,8937,50.0
68,64997,50.0
509,56145,60.0
480,37739,50.0
438,43928,10.0
28,45658,40.0
28,61986,60.0
219,6281,50.0
28,7841,90.0
274,53953,80.0
288,3980,80.0
91,7090,90.0
588,147,60.0
28,52042,50.0
28,59129,50.0
414,31101,80.0
274,31225,60.0
359,46723,70.0
326,43396,80.0
271,2021,70.0
298,8132,60.0
211,48738,80.0
370,8983,80.0
580,6947,90.0
390,64575,50.0
414,44204,70.0
305,51935,80.0
288,3543,60.0
377,7706,80.0
219,62394,50.0
177,43936,60.0
361,31420,70.0
68,39381,80.0
239,23,70.0
28,2618,60.0
91,4626,80.0
368,1459,60.0
57,3272,20.0
28,48326,50.0
28,55116,60.0
125,44195,80.0
182,5632,80.0
232,63062,80.0
414,55274,60.0
182,4047,90.0
80,71135,80.0
509,53123,70.0
596,42004,70.0
414,3169,80.0
219,6537,70.0
610,3246,100.0
288,3250,40.0
590,8874,60.0
474,47629,80.0
474,41863,70.0
28,26649,80.0
380,3429,100.0
28,54962,50.0
28,6997,60.0
182,6552,90.0
368,1785,60.0
28,7025,50.0
368,481,80.0
167,1120,60.0
28,4251,40.0
28,714,70.0
28,60647,50.0
414,68205,70.0
606,37731,70.0
599,69849,50.0
474,48879,80.0
288,6617,70.0
469,1253,60.0
28,4343,50.0
28,67534,60.0
462,6867,30.0
28,4772,70.0
414,635,60.0
474,56607,70.0
199,6565,80.0
610,62849,60.0
414,3360,100.0
305,6953,20.0
28,38886,40.0
261,8914,100.0
28,64030,70.0
105,61236,70.0
387,27788,70.0
477,7481,70.0
28,6884,70.0
28,49265,80.0
380,65682,80.0
438,7263,70.0
305,61350,60.0
380,52952,80.0
28,43921,60.0
85,1480,60.0
28,56921,40.0
474,49961,80.0
590,31116,90.0
297,2952,80.0
599,52241,50.0
200,63433,80.0
80,51080,80.0
28,60735,50.0
448,26750,60.0
28,456,40.0
62,60684,90.0
47,49530,60.0
28,51471,60.0
422,2841,60.0
474,27408,70.0
560,58293,50.0
28,26901,50.0
62,56587,90.0
561,5152,80.0
171,290,100.0
448,50068,80.0
474,3252,60.0
232,54736,70.0
232,36527,60.0
28,33558,60.0
495,33166,60.0
387,1303,70.0
599,3783,60.0
414,6974,80.0
428,6957,80.0
489,8977,30.0
414,51255,70.0
274,3271,70.0
580,47644,20.0
428,5010,80.0
28,8378,80.0
390,62374,50.0
28,50442,40.0
474,7649,80.0
474,8951,80.0
28,7884,50.0
610,60941,70.0
232,8982,60.0
318,55721,80.0
600,8633,80.0
607,3107,80.0
474,40583,70.0
68,44199,80.0
511,59387,80.0
307,345,70.0
226,7009,60.0
232,40414,80.0
28,61628,40.0
28,2272,50.0
68,3100,70.0
408,71106,80.0
28,8010,80.0
168,7156,90.0
600,1772,40.0
325,3363,80.0
63,953,80.0
290,1939,100.0
137,1204,100.0
232,82459,90.0
29,4980,40.0
425,1792,80.0
305,64620,70.0
483,87306,90.0
50,26729,70.0
414,1945,80.0
199,1242,80.0
509,96821,60.0
527,1393,80.0
599,612,30.0
304,17,60.0
31,1361,100.0
140,1231,80.0
597,1099,80.0
90,1353,60.0
474,605,60.0
411,471,80.0
606,194,80.0
599,1104,60.0
372,1429,40.0
486,327,40.0
219,1438,60.0
414,52,60.0
437,78,60.0
32,1458,80.0
385,246,100.0
456,74,80.0
478,786,40.0
474,2943,70.0
474,2501,70.0
608,1801,60.0
342,1799,60.0
606,28,70.0
33,385,80.0
132,1399,60.0
85,1446,80.0
57,1643,80.0
373,249,100.0
191,94,80.0
199,307,40.0
202,580,80.0
517,1027,70.0
191,308,100.0
606,1365,70.0
239,1672,90.0
599,994,60.0
275,2357,80.0
599,1633,60.0
253,446,100.0
298,1476,70.0
33,613,100.0
437,507,60.0
182,2310,60.0
474,1545,80.0
202,715,80.0
33,1841,60.0
263,2875,80.0
57,1673,80.0
150,805,80.0
91,322,40.0
33,1621,40.0
381,1537,70.0
600,562,80.0
199,2112,40.0
603,2443,40.0
290,2333,80.0
160,1056,60.0
555,2391,60.0
307,1487,40.0
438,6618,70.0
125,44974,90.0
34,31184,60.0
599,27193,50.0
610,27801,90.0
34,6567,70.0
249,6242,80.0
41,5449,60.0
422,4220,80.0
249,5093,60.0
599,6662,60.0
275,3362,100.0
36,3766,40.0
68,2794,60.0
414,3270,50.0
368,544,60.0
558,5312,60.0
585,3861,80.0
36,2269,60.0
446,585,60.0
68,203,60.0
39,3019,100.0
39,2342,100.0
410,1248,80.0
608,1387,50.0
202,306,100.0
99,228,60.0
603,199,100.0
40,685,100.0
474,82,50.0
603,121,80.0
249,3285,50.0
41,55280,80.0
66,7173,70.0
563,56941,60.0
599,93840,70.0
205,54001,70.0
448,4890,50.0
41,59725,60.0
249,103980,90.0
462,89759,100.0
73,140110,80.0
63,5377,50.0
414,128360,80.0
599,101525,60.0
105,3968,60.0
610,97921,90.0
506,61240,100.0
608,6708,90.0
41,112290,70.0
41,136864,10.0
290,2160,80.0
448,85774,90.0
125,116897,90.0
105,5014,90.0
610,115569,90.0
177,65230,80.0
298,87869,50.0
382,111659,80.0
525,8981,70.0
326,71033,90.0
563,7444,70.0
105,100714,80.0
41,125916,10.0
596,111921,70.0
514,1976,40.0
414,550,60.0
348,2505,80.0
42,4317,60.0
562,4442,90.0
217,2990,60.0
566,144,60.0
368,459,60.0
368,782,40.0
42,4487,80.0
414,408,40.0
448,3208,60.0
594,4155,100.0
514,4361,90.0
42,4629,40.0
448,4686,40.0
380,3646,20.0
448,4280,60.0
599,4333,30.0
414,4482,40.0
580,2827,70.0
414,2297,40.0
42,3694,20.0
377,3841,30.0
599,1488,50.0
42,4466,40.0
140,2497,80.0
42,1453,40.0
325,1191,40.0
211,1835,70.0
225,1975,80.0
42,639,60.0
448,4564,60.0
249,1513,50.0
42,3120,80.0
448,4679,60.0
135,1468,100.0
156,4349,60.0
561,4509,70.0
42,3259,80.0
410,4062,80.0
368,3298,80.0
275,3261,80.0
42,122,60.0
156,2796,40.0
409,2713,40.0
51,4293,60.0
178,1810,90.0
294,413,60.0
160,2771,20.0
66,2146,90.0
284,433,60.0
182,436,70.0
414,2155,60.0
42,4565,40.0
42,4516,80.0
131,2871,80.0
510,4322,60.0
42,4541,80.0
414,3142,80.0
599,1726,50.0
474,4008,70.0
414,1667,40.0
422,4207,40.0
464,227,80.0
408,3552,100.0
342,2861,60.0
608,2568,90.0
45,3177,80.0
42,4067,40.0
448,4321,100.0
436,418,60.0
414,4041,60.0
392,3824,40.0
91,4351,70.0
42,3946,80.0
42,2433,60.0
453,3146,80.0
274,2236,70.0
414,4577,60.0
391,2574,40.0
268,2702,80.0
304,2906,40.0
479,2306,60.0
414,2404,40.0
118,1343,80.0
42,424,60.0
555,3695,60.0
140,4623,80.0
599,3764,50.0
42,4359,80.0
298,4102,80.0
135,2707,40.0
448,4153,40.0
422,2598,60.0
474,3502,50.0
520,3186,50.0
42,4396,80.0
552,3098,80.0
410,3987,60.0
217,3387,40.0
68,2890,60.0
345,2352,80.0
274,4084,70.0
42,2795,80.0
43,1105,100.0
43,828,100.0
43,57,100.0
395,484,20.0
380,18,80.0
44,833,40.0
304,836,60.0
68,737,40.0
45,3385,40.0
318,53993,60.0
57,2124,60.0
274,1863,60.0
555,1390,80.0
45,4502,20.0
45,1934,60.0
608,2042,30.0
603,2504,60.0
420,5151,50.0
415,4958,70.0
448,3274,80.0
266,2064,100.0
274,5585,70.0
599,4104,40.0
111,5528,60.0
563,1033,70.0
226,1005,60.0
307,5500,80.0
178,2231,90.0
104,2106,60.0
590,5313,30.0
307,3268,20.0
414,1769,60.0
182,1431,40.0
573,1753,100.0
51,5568,80.0
45,5220,40.0
45,1642,40.0
387,2731,90.0
414,4929,40.0
608,1615,70.0
414,33495,50.0
603,3004,20.0
45,5307,60.0
608,8528,70.0
414,1442,80.0
222,4974,50.0
57,1866,60.0
562,7294,70.0
307,5582,50.0
249,5283,80.0
274,69,80.0
155,2195,60.0
590,3196,80.0
91,5308,30.0
45,934,60.0
474,5589,40.0
414,3844,40.0
47,146656,70.0
74,47423,80.0
298,8966,20.0
68,53894,70.0
105,81932,80.0
438,5108,50.0
47,159817,60.0
305,96811,70.0
47,137337,70.0
184,163645,90.0
414,140715,80.0
47,82767,70.0
414,63876,80.0
610,140247,70.0
47,145839,70.0
298,140174,40.0
47,171011,60.0
47,132424,50.0
606,7160,80.0
47,69712,80.0
47,96567,80.0
339,97923,70.0
527,2942,20.0
490,79242,70.0
414,160980,70.0
80,100383,90.0
307,51931,100.0
143,6765,50.0
599,4474,30.0
47,112804,100.0
491,88810,100.0
414,166643,80.0
47,391,90.0
51,3969,100.0
448,108729,40.0
474,2121,40.0
73,117881,80.0
608,8371,90.0
534,5882,90.0
603,3415,80.0
50,151759,50.0
50,93326,20.0
483,91094,70.0
318,105250,80.0
318,32657,90.0
249,167370,70.0
50,46862,70.0
68,8879,40.0
50,128695,50.0
474,26422,60.0
50,92046,60.0
580,7700,10.0
414,5004,60.0
50,115203,60.0
50,103171,20.0
260,1251,60.0
50,8235,60.0
249,170875,60.0
50,113374,60.0
50,171701,70.0
462,5932,80.0
50,107338,50.0
599,85796,50.0
184,174055,80.0
50,174737,60.0
50,174141,70.0
298,104283,70.0
50,64278,70.0
578,81562,100.0
50,164280,70.0
50,107565,30.0
50,160569,20.0
50,90522,30.0
50,142961,50.0
567,32898,70.0
606,5810,80.0
567,142448,50.0
50,27513,60.0
50,6975,70.0
202,3221,60.0
534,79224,70.0
50,172461,60.0
50,175705,70.0
50,4658,70.0
448,136305,20.0
137,7396,70.0
50,188301,60.0
50,143969,20.0
89,149406,80.0
414,175661,60.0
298,139644,40.0
600,26326,100.0
346,7748,80.0
414,170705,100.0
387,6666,90.0
222,1273,70.0
599,135456,70.0
292,100498,70.0
596,122898,70.0
387,37545,70.0
275,909,100.0
448,97225,50.0
571,2553,40.0
387,7206,80.0
268,2925,100.0
50,63312,40.0
509,46062,30.0
391,4914,100.0
325,969,100.0
305,104913,70.0
474,45880,80.0
204,90746,70.0
50,175781,60.0
153,168492,90.0
50,111732,70.0
448,156607,30.0
319,137857,70.0
339,97304,80.0
50,134170,50.0
50,92427,20.0
50,174403,50.0
50,140928,50.0
317,3730,60.0
380,168254,80.0
182,1289,60.0
68,135143,80.0
50,88911,60.0
156,7063,90.0
50,190183,70.0
483,52885,100.0
50,93114,60.0
50,2164,20.0
50,101072,50.0
50,44719,50.0
50,4282,70.0
318,165969,90.0
50,175743,60.0
221,6663,80.0
380,175485,60.0
448,142997,50.0
50,5021,60.0
50,66335,50.0
599,4928,50.0
50,138208,50.0
600,26258,100.0
318,81018,80.0
50,136018,40.0
50,92475,80.0
50,142602,20.0
50,8974,40.0
509,62644,70.0
50,6239,50.0
387,7327,90.0
50,96606,50.0
50,134515,60.0
50,2732,80.0
131,62336,70.0
50,143859,40.0
50,4399,70.0
600,7247,70.0
346,8928,80.0
50,172013,60.0
50,8379,60.0
599,27156,90.0
50,127146,60.0
50,32659,50.0
50,33781,50.0
51,2978,80.0
514,1997,80.0
496,7757,80.0
274,3799,60.0
51,479,40.0
51,2615,90.0
469,2301,60.0
288,2454,60.0
387,3918,60.0
51,2533,70.0
387,4518,50.0
597,2524,80.0
387,7983,80.0
51,2661,60.0
51,5712,70.0
294,2408,20.0
249,42723,60.0
381,34338,20.0
474,1243,80.0
474,2183,70.0
445,1244,70.0
274,48877,60.0
448,4255,10.0
153,6793,10.0
307,26680,70.0
474,7004,60.0
599,5040,40.0
599,7000,40.0
305,7163,80.0
226,4215,50.0
298,45666,30.0
562,2379,70.0
51,4267,90.0
606,5339,70.0
599,3148,60.0
51,2554,80.0
105,39183,70.0
368,2322,60.0
462,2872,50.0
603,3115,80.0
479,4241,20.0
517,2380,10.0
51,4971,80.0
51,59306,10.0
202,3430,60.0
51,4464,80.0
606,6786,80.0
51,6371,10.0
432,1873,100.0
51,5672,10.0
51,2356,70.0
288,3917,20.0
226,6880,10.0
562,2664,60.0
489,804,40.0
599,2265,50.0
72,2634,80.0
51,4713,100.0
51,7007,70.0
414,4992,60.0
294,387,40.0
51,2752,50.0
307,60487,80.0
448,8623,70.0
51,1235,100.0
274,2159,70.0
573,52722,50.0
51,4496,70.0
307,4340,50.0
84,1009,60.0
274,2587,80.0
313,1350,80.0
599,4291,30.0
387,3814,80.0
594,6659,40.0
450,3959,80.0
599,6873,50.0
288,5505,60.0
606,1999,30.0
69,4876,60.0
520,1301,80.0
489,39414,30.0
51,4591,60.0
288,1011,60.0
51,57532,70.0
80,6323,80.0
297,482,80.0
294,3614,40.0
606,781,90.0
51,2363,50.0
332,65514,70.0
534,110501,70.0
539,71535,100.0
534,93838,90.0
567,112175,50.0
305,56801,70.0
52,33646,60.0
599,54995,60.0
414,51077,50.0
414,54999,60.0
318,93721,70.0
177,922,100.0
428,748,60.0
527,1982,100.0
383,1293,100.0
488,955,80.0
84,1388,60.0
597,1184,100.0
474,2202,90.0
332,2917,80.0
160,1320,100.0
603,305,20.0
438,1858,70.0
182,2067,80.0
563,2354,60.0
140,707,60.0
137,3507,80.0
307,3774,10.0
89,951,70.0
290,2935,80.0
307,1498,70.0
368,3628,40.0
410,3334,80.0
465,2009,80.0
57,3066,100.0
199,2289,100.0
57,897,80.0
215,1268,100.0
359,1277,80.0
474,728,70.0
182,3901,70.0
136,198,60.0
57,1564,60.0
57,3773,20.0
217,2476,60.0
438,2681,70.0
599,3937,30.0
462,3811,80.0
602,861,80.0
599,3045,60.0
307,518,50.0
288,2759,70.0
57,1416,60.0
217,1254,60.0
195,1670,40.0
360,1646,20.0
57,2429,20.0
606,3632,80.0
368,3643,60.0
307,473,30.0
57,1711,60.0
217,3494,60.0
266,1912,80.0
597,2690,100.0
438,3593,20.0
57,3426,60.0
448,2922,80.0
57,2102,80.0
603,2961,20.0
368,3769,60.0
59,1631,100.0
555,3498,100.0
603,1428,60.0
59,2075,100.0
59,3075,100.0
318,3504,90.0
168,1927,90.0
246,2020,90.0
474,1944,60.0
199,1797,60.0
137,928,70.0
202,1299,80.0
171,1151,100.0
387,3461,60.0
474,3230,70.0
332,2739,80.0
567,90866,50.0
125,103341,90.0
448,135518,40.0
298,67734,50.0
62,49130,80.0
514,179401,80.0
610,103042,60.0
318,82461,70.0
534,118696,60.0
129,49649,50.0
125,142222,80.0
125,113741,80.0
62,27706,80.0
387,50804,50.0
305,111360,50.0
564,107348,70.0
509,6541,70.0
610,48043,80.0
249,60072,90.0
249,182715,80.0
380,171763,80.0
339,89492,90.0
184,114935,90.0
318,114678,80.0
274,86911,80.0
318,27660,70.0
339,114662,80.0
334,60126,60.0
62,74228,70.0
125,115680,80.0
298,128512,10.0
380,184471,60.0
482,27808,40.0
125,174053,100.0
305,175303,60.0
318,79357,80.0
249,102123,100.0
62,183611,80.0
298,104863,10.0
249,107406,90.0
567,87430,20.0
274,63072,70.0
62,68848,80.0
596,143355,90.0
561,106002,50.0
586,187595,100.0
62,172591,100.0
62,170827,70.0
177,59501,60.0
462,168250,100.0
249,161131,80.0
89,89864,60.0
62,185031,90.0
438,6564,50.0
62,83369,80.0
105,96829,100.0
153,158966,90.0
212,80693,80.0
232,51086,50.0
62,173925,80.0
62,176601,100.0
380,96861,60.0
62,99149,80.0
414,115210,80.0
567,166534,50.0
600,30810,100.0
610,95858,80.0
495,92535,100.0
410,3088,80.0
339,8873,70.0
419,67997,100.0
63,33779,100.0
477,8376,90.0
63,102217,100.0
63,1202,80.0
140,7980,70.0
448,69481,80.0
474,7132,70.0
63,92494,100.0
610,4105,100.0
63,98491,100.0
597,1965,80.0
599,89753,60.0
473,27904,80.0
448,6104,80.0
441,7387,80.0
105,54259,60.0
63,53000,40.0
104,89904,80.0
599,77800,50.0
274,45728,90.0
227,27846,80.0
318,86290,80.0
298,104069,60.0
260,7022,80.0
326,86504,100.0
608,4975,80.0
474,6218,80.0
125,42632,100.0
599,26504,60.0
64,7360,90.0
483,4023,70.0
177,1096,90.0
354,6188,50.0
414,4448,80.0
64,8795,90.0
64,5417,70.0
233,5954,80.0
380,968,100.0
599,8832,60.0
274,7930,80.0
219,1762,40.0
608,6331,40.0
64,33683,80.0
380,1889,80.0
64,8093,70.0
260,6385,60.0
387,7982,90.0
200,34072,80.0
64,7411,30.0
606,365,80.0
356,5225,90.0
68,7162,40.0
307,7235,40.0
64,4964,70.0
64,27869,90.0
66,6936,90.0
503,7743,50.0
64,8645,90.0
110,8014,80.0
606,2313,80.0
313,4128,80.0
64,27523,100.0
332,5291,100.0
182,4773,60.0
414,3041,20.0
610,31878,100.0
567,6214,60.0
380,5690,80.0
424,27020,70.0
219,2905,90.0
514,6944,60.0
325,4380,80.0
132,7139,80.0
66,8158,80.0
474,4537,90.0
68,6754,70.0
599,4203,40.0
290,3444,40.0
380,4158,50.0
510,7028,50.0
474,7647,70.0
414,4231,60.0
66,4585,80.0
354,6979,80.0
220,4499,80.0
66,6124,70.0
66,5548,90.0
74,3201,80.0
480,5265,90.0
66,4079,90.0
66,7127,70.0
474,7015,60.0
202,523,60.0
391,2966,60.0
66,3029,70.0
414,5023,80.0
474,6313,40.0
284,255,60.0
414,4654,80.0
606,3262,70.0
66,4611,80.0
570,1216,70.0
597,1541,40.0
66,6022,50.0
307,7624,50.0
438,6996,10.0
474,7048,70.0
538,4616,90.0
140,3074,80.0
474,6832,70.0
474,5644,80.0
66,6636,80.0
140,7027,80.0
414,1382,40.0
89,7325,30.0
275,535,100.0
345,4465,70.0
66,2257,80.0
182,2805,60.0
474,7493,80.0
226,6025,80.0
599,663,40.0
503,8024,60.0
571,1326,40.0
606,4572,40.0
177,2312,80.0
606,7046,70.0
414,2401,100.0
223,2316,90.0
182,4149,50.0
560,8604,70.0
67,8605,90.0
182,5628,70.0
594,8866,90.0
365,8807,50.0
307,52435,80.0
68,69394,90.0
305,60514,70.0
414,52458,60.0
68,55253,80.0
307,8947,40.0
68,45950,70.0
599,74668,70.0
68,3653,60.0
68,72489,90.0
517,4677,40.0
506,52975,60.0
480,34542,70.0
605,2125,70.0
414,44709,70.0
608,6193,90.0
610,33437,70.0
387,54116,70.0
473,45501,70.0
318,47999,70.0
274,79057,70.0
68,59440,70.0
600,52767,80.0
68,84772,90.0
68,42018,10.0
414,4372,80.0
68,64622,70.0
489,4356,80.0
111,74154,80.0
365,86293,80.0
387,3553,40.0
84,932,80.0
563,1017,70.0
223,7541,70.0
563,114762,70.0
414,3675,80.0
68,45928,80.0
68,90576,90.0
474,7566,80.0
68,875,70.0
